file_name,caption
data/audiocaps/train/Y58wRXbM4x3w.wav,Person speaking with heavy wind in background
data/audiocaps/train/Y58yb_JQGIbg.wav,Multiple vehicles honking their horn
data/audiocaps/train/Y58syECmuzuU.wav,"Sizzling and crackling is present, and an adult male speaks"
data/audiocaps/train/Y58tDJ_ou82A.wav,A man is speaking
data/audiocaps/train/Y1cFmfrpJKwY.wav,An engine slaps as it idles
data/audiocaps/train/YuISFYcT-byc.wav,Humming of engines as traffic passes
data/audiocaps/train/YK0hyKUnNUeY.wav,A car engine idling and some people talking lightly in the background
data/audiocaps/train/YxU8hyYDi6Dw.wav,Birds chirping with rustling noises
data/audiocaps/train/YTq9Ydhou4v8.wav,Male voice with low background hum
data/audiocaps/train/YuIOZ_a9ccxo.wav,Metal clacking as food and oil sizzles followed by a man speaking while an air ventilation system hums
data/audiocaps/train/YMka-WngcU_8.wav,Tires chirping and then a vehicle revving away
data/audiocaps/train/YzWUp3L8bHpw.wav,Flowing and splashing water
data/audiocaps/train/YD6de4Mp1wOg.wav,A woman talks nearby as a bus idles in the distance
data/audiocaps/train/YyDALcwW9PM0.wav,Birds chirping while wind blows
data/audiocaps/train/YD6X5rgBdIUQ.wav,A man speaking is followed by laughter
data/audiocaps/train/YD6SYGOBaFkI.wav,Girls speaking and laughing
data/audiocaps/train/YD6SW5QgfmuM.wav,Rain softly falling on a surface as piano music plays
data/audiocaps/train/YPJW_J-xDeRk.wav,"Birds chirp as an adult female speaks, and horse footfalls are present in the background"
data/audiocaps/train/YyCzcfVW0KJQ.wav,People talking loudly
data/audiocaps/train/YyCzmYSB13Gs.wav,A man talks followed by water sinking
data/audiocaps/train/YHi2KYuK52gA.wav,Several pigeons coo and flap wings
data/audiocaps/train/YHi31j1aRh3Y.wav,"Speech followed by a loud, long burp"
data/audiocaps/train/YHi13NuYRkps.wav,A woman speaking is followed by a water faucet clicking and water flowing into a container
data/audiocaps/train/YPJdT9_dU8MM.wav,Wind blows and an engine works far away
data/audiocaps/train/Y7DpCellB_UQ.wav,"A man, a loud beep, followed by gunfire with a crowd responding ending with a male voice"
data/audiocaps/train/Y7Dn6Uf7NDNw.wav,A dog is barking and a man speaks over it
data/audiocaps/train/Y5rLPkDOsCWY.wav,Dog barking and a dog shriek with people speaking in the background
data/audiocaps/train/Y5rL3nXThaPk.wav,"A low electronic voice speaks, and a beep occurs"
data/audiocaps/train/Y7DiCtICan0w.wav,A horse strides and makes clip-clop sounds with hooves and a man is startled
data/audiocaps/train/Y7Dh27IwpmnQ.wav,An audience is applauding and cheering vigorously
data/audiocaps/train/Y5rJKBv5V6T0.wav,"Water is rushing, splashing and gurgling, and an adult male is speaking"
data/audiocaps/train/Y7DiaWIiRaw0.wav,A motorboat is speeding along then speeds up even more
data/audiocaps/train/Y5rItyGyVhS0.wav,A dribbling water flow is interrupted by splashing and an adult woman speaking
data/audiocaps/train/Y7DXnGveJU0U.wav,A man is speaking while a pig oinks
data/audiocaps/train/Y5rEehWqwoEI.wav,"A child squeals, and male voices speak"
data/audiocaps/train/Y49Bf01HNEnU.wav,Water is being splashed and sploshed
data/audiocaps/train/Y49Aksz7NMCQ.wav,Mystery music with gunshots and cocks
data/audiocaps/train/Y495SjWHEz7Q.wav,The continuous wail of a vehicles siren
data/audiocaps/train/Y494DpdwkO-I.wav,People speak in the background as a motorcycle revs up
data/audiocaps/train/Y49-i7nQSfa8.wav,A helicopter is running while men are speaking
data/audiocaps/train/Y48zrq7lqEiM.wav,Water runs and laps quietly
data/audiocaps/train/Y48za8YTyF7k.wav,Clicking followed by speech
data/audiocaps/train/Y48xVqY26aZw.wav,A fluid is trickling
data/audiocaps/train/Y48sv95kLSVI.wav,An adult male is speaking and typing on a keyboard
data/audiocaps/train/YyP1eLwHSVXk.wav,Train horn following by the train riding down the tracks
data/audiocaps/train/Y6-XHyGidPVg.wav,Gusting of wind followed by very low frequency noises of animals in the background
data/audiocaps/train/YyP6FTXSh6ps.wav,Steam hissing as metal clacks followed by a train engine running
data/audiocaps/train/YyPA8uH--zoA.wav,A clock ticking as a bell rings
data/audiocaps/train/YyONTKY4SICs.wav,Water is flowing while a woman speeches then a young man speeches
data/audiocaps/train/YyOdVgGMa_5Q.wav,A lawn mower engine running as a man talks in the distance while stream faintly hisses
data/audiocaps/train/YyOpYiaqPwwQ.wav,A baby crying repeatedly
data/audiocaps/train/Y6-Y2wU68LfM.wav,A young girl giving a speech
data/audiocaps/train/YmIgjmNHmSiI.wav,A large dog barks off in the distance as someone tries to saw through something
data/audiocaps/train/YmIa-tUL7Ub0.wav,A man speaking briefly followed by leaves rustling then an insect buzzing as wind blows into a microphone
data/audiocaps/train/YmIoHCIDSuO8.wav,A crowd is applauding while there are squeaks from shoes and a man is talking on an intercom
data/audiocaps/train/YmIqTJ8imykI.wav,Ticking of a clock followed by a brief pop
data/audiocaps/train/YbAvXzM0oUJI.wav,"Feet are sloshing through non-solid matter, sheep bleat, a bell clangs and chickens cluck"
data/audiocaps/train/Y5K_5dsPbZik.wav,"A horse running on dirt, people speak"
data/audiocaps/train/YChNikYYAHN4.wav,Buzzing followed by clicks and whistling
data/audiocaps/train/YY7nMy5Ei_2A.wav,Motor vehicle engines accelerate and race off into the distance
data/audiocaps/train/Yui4PHURhahA.wav,A duck quacking
data/audiocaps/train/YubEi8Xdfgtk.wav,Humming of an engine with wind blowing hard and people speaking
data/audiocaps/train/YMS4lKJqTmgs.wav,"A man talks, followed by another man talking and people talking and laughing in the background"
data/audiocaps/train/Y7xsa-Kh_ElM.wav,Something splashes in water and a male voice speaks in a rural setting
data/audiocaps/train/Y7xr4YJ4mZDM.wav,Winds are gusting followed by a heavy stream of water and someone makes a sound
data/audiocaps/train/Y7xp59V7pDgE.wav,A man speaks and starts up a car engine that idles roughly
data/audiocaps/train/Y7xnJgmEbJXs.wav,A motor rumbling making low frequency thumping sounds
data/audiocaps/train/Y7xkgucz7rDE.wav,Footsteps on gravel and water is lapping against a shore
data/audiocaps/train/Y7xjWD6j5-RY.wav,A man is speaking over a radio and an aircraft engine is humming
data/audiocaps/train/Y7xi94vllR3g.wav,A vehicle is running then suddenly speeds away in the distance
data/audiocaps/train/Y5KPE5rK6jjU.wav,A bird cooing and singing
data/audiocaps/train/Y7xfdoBn4ph4.wav,A man is speaking and wind is blowing somewhat hard
data/audiocaps/train/Y6-mlwMzZ2Ow.wav,A person speaks then a motorcycle is started up
data/audiocaps/train/Y6-o0DEoZQZw.wav,A person snoring
data/audiocaps/train/Y6ztNZYjwgKA.wav,Water running and a frog croaking
data/audiocaps/train/YSs58DmRVM1M.wav,A woman speaks as a bus passes
data/audiocaps/train/Y5_iQ1vxeKEA.wav,Humans laughing with a gunshot sound
data/audiocaps/train/YjkrD68N-fHE.wav,A helicopter engine starts up as people talk in the distance
data/audiocaps/train/Yjkrmr69NcUo.wav,Ducks quack up close and far away with a quiet hum of a bang in the background at the end
data/audiocaps/train/Yq6YLPBskNnU.wav,A series of beeps as footsteps shuffle then brakes squeaking followed by a woman coughing
data/audiocaps/train/YhJUou7-4lCU.wav,Water pours out of a faucet tap at moderate speed
data/audiocaps/train/YY7BUIrRD6Qo.wav,High pitched drilling
data/audiocaps/train/YKXLoLXXYq18.wav,Several spring bouncing effects and metal rattling as muffled thumping patters louder followed by a sharp metal screeching before a muffled metal crashes then a person snickering
data/audiocaps/train/YHbH3MBExBOk.wav,A woman speaks and a door open then shuts
data/audiocaps/train/YKXHigt3DD3o.wav,Motorboat engine while a man talks and laughs
data/audiocaps/train/Y5_dRS7LS-hU.wav,A dog barks sharply and a woman laughs deeply
data/audiocaps/train/YK_3uhVHVcN4.wav,Wind blowing with people speaking and some rustling
data/audiocaps/train/Y6ztuHaHEnzc.wav,Water splashing and wind blowing
data/audiocaps/train/Y8-Z4Zhfkbno.wav,Water tap running
data/audiocaps/train/YJWNw39APYvw.wav,A sheep bleats while two woman talk
data/audiocaps/train/Y8-ZLMffhptY.wav,Food cooking and sizzling followed by a woman talking
data/audiocaps/train/YJWY_ap_m3uY.wav,An idle vehicle engine loudly running then revving as multiple people talk in the background
data/audiocaps/train/Y6FLE4Bbltj8.wav,A man laughing before a woman screams
data/audiocaps/train/Y6FLWNCFuZYA.wav,A large engine idling
data/audiocaps/train/Y6FHECzSv6-c.wav,A person snoring softly
data/audiocaps/train/Y6FIkgQu5VKM.wav,"Rustling wrapper, man speaking and vehicle hums in back"
data/audiocaps/train/Y6FD0bkcg2oE.wav,A vehicle runs while a woman speaks then another speaks
data/audiocaps/train/Y6FGWdidDDYw.wav,Revving and roaring from a vehicle followed by a woman and man talking
data/audiocaps/train/Y6F9_VeZ8MYY.wav,Some banging before a man speaks and water sprays
data/audiocaps/train/Y6F9yEqnd6cs.wav,Person repeats a word over and over and an animal is squeaking in response
data/audiocaps/train/Y6F6tHNS4ZH4.wav,Footsteps and distant traffic followed by a door being pulled open and a large musical note
data/audiocaps/train/Y6F72sXdZnG8.wav,People are communicating while dog is excitedly barking repeatedly in the background
data/audiocaps/train/YEXJoq5n0y_8.wav,A mid-size motor vehicle engine accelerates and changes gears
data/audiocaps/train/YqKcoXEgBHM4.wav,Speech and a crying baby followed by brief laughter
data/audiocaps/train/Y4UAq0hu3CA8.wav,"Children laughing, child speaks while laughing"
data/audiocaps/train/Y4UBuhuiFCE0.wav,A motorcycle being started and driven
data/audiocaps/train/Y4U5YZ2RKTU0.wav,Scraping of wood
data/audiocaps/train/Y4U9CtLJhpsQ.wav,"Water flowing into a flushing toilet, another is flushed"
data/audiocaps/train/Y4U4i7MF0f14.wav,Hissing and distant speech
data/audiocaps/train/Y4U5LY0zyOeM.wav,People are talking and an engine revs up
data/audiocaps/train/Y4U31EZT9R-A.wav,Ducks quaking followed by tapping and speech
data/audiocaps/train/Y4U4DtPquZa4.wav,A person is talking and a car speeds off
data/audiocaps/train/Y4U0u44aRAv0.wav,"Animals are bleating, and the wind is blowing"
data/audiocaps/train/Y4U1pmldKL38.wav,A bell is ringing
data/audiocaps/train/Y2CftbNXCF4A.wav,Different sirens start and stop
data/audiocaps/train/Y2CewnEYF8jA.wav,An engine revving then cutting off
data/audiocaps/train/Y2CeWVsWnUhc.wav,A person is moving wooden objects around
data/audiocaps/train/Y2Cv4SwR7M-g.wav,Loud motors increase in volume and then decrease followed by a horn beeping
data/audiocaps/train/Y2CtUT6wDuWM.wav,An engine revving up
data/audiocaps/train/Y2Crwxb4zjII.wav,A person is speaking and a keyboard is being typed on
data/audiocaps/train/Y8-TiA3wrGVM.wav,"Wind is blowing, soft clopping occurs, and an adult speaks in the background"
data/audiocaps/train/Y2Cwb4A7_BKU.wav,Something dropping in water and water being added to something in a bowl
data/audiocaps/train/Y2Cvw3f6g2c0.wav,A woman speaks and a child whimpers
data/audiocaps/train/Yyzp7e1Q0Z7A.wav,Wind blows and a siren rings as a vehicle passes
data/audiocaps/train/Yyzntxsa736E.wav,Men speak with some rattling and loud hissing followed by music
data/audiocaps/train/YvXHCk_UKQIs.wav,People cheer as water splashes then a whistle blows
data/audiocaps/train/YXClKx7md7zs.wav,Adult females laugh and speak while another adult female speaks in the foreground
data/audiocaps/train/YXCpAXWM-s6s.wav,A loud storm in the background
data/audiocaps/train/YvWw42Mo-YCc.wav,A toilet flushes during the middle of beat it by Michael Jackson
data/audiocaps/train/YvX1_Atizlh8.wav,A medium machine motor running and rumbling
data/audiocaps/train/Y4LqdHJ7fpfw.wav,A dog whimpers shrilly
data/audiocaps/train/Y4LsKECJAmR4.wav,A crowd chats and then quiets down as a man talks
data/audiocaps/train/Y4LskvsS2AvM.wav,Long beep followed by several short beeps and a few medium length beeps
data/audiocaps/train/Y4LdxnPX9qpQ.wav,"An adult male is speaking, and bees are buzzing"
data/audiocaps/train/Y4LfTssAN5t8.wav,"Loud, continuous applause"
data/audiocaps/train/Y7irEXBddu8c.wav,A car engine revving and slowing down
data/audiocaps/train/Y4LlAQC4sS0E.wav,A woman starts to talk after a sewing machine is turned off
data/audiocaps/train/Y7ilUI0H_5iY.wav,Multiple ducks speaking
data/audiocaps/train/Y7ipRz-quoU8.wav,A woman is giving a speech confidently
data/audiocaps/train/Y7ii4KepYErk.wav,A motorcycle is being revved up sharply
data/audiocaps/train/Y7ilFbnInqGw.wav,A man speaking
data/audiocaps/train/Y4LvjZOcEXdU.wav,A boy speaks then a dog begins panting and then the boy speaks again while the dog continues to pant
data/audiocaps/train/Y7ib32vgBN9M.wav,"Kids singing, laughing, and making cat meows"
data/audiocaps/train/Y7icoXqT9ukc.wav,A man is speaking and wind is blowing
data/audiocaps/train/Y2Svl3ESQgmo.wav,Man speaking followed by birds flapping wings
data/audiocaps/train/Y2Sup-5kPxRk.wav,Busy automobile traffic passes by
data/audiocaps/train/YmVBjoXgOwkc.wav,A pig loudly oinking several times followed by a brief human voice talking
data/audiocaps/train/YmVBFJIy5HEQ.wav,Birds chirping and squeaking in the distance as someone speaks briefly close by
data/audiocaps/train/YmV9jZJq62O4.wav,Distant traffic with a man speaking and then loud bangs of car doors
data/audiocaps/train/YmVVA-CY8Pk4.wav,"Hissing occurs and a bird calls, and an adult male speaks"
data/audiocaps/train/YmVUNRg8ey6Q.wav,A man speaking and a crowd laughing
data/audiocaps/train/YmVEI2UME1KI.wav,Birds chirping in the far distance with two thuds followed by three vehicle horn honks then a vehicle door slamming and high heel footsteps
data/audiocaps/train/YikhBs__x9xk.wav,A train whistle blows twice as a vehicle speeds up nearby
data/audiocaps/train/Yikn5VqlgX0o.wav,"A woman talks nearby, followed by laughter"
data/audiocaps/train/YikZk8Y_JoCo.wav,An aircraft engine works nearby
data/audiocaps/train/YikSxpwLxwKk.wav,Adult female speaking
data/audiocaps/train/YikdaGO5jUYU.wav,Male and female speaking with clapping and laughing in the background
data/audiocaps/train/Y7a6kwMjWYDE.wav,Water is lightly gurgling and a man and woman are talking
data/audiocaps/train/Y7aC0752bu7c.wav,Rain is falling hard and thunder is rumbling
data/audiocaps/train/Y7aDIRZSpLFo.wav,A dog barks and growls and a man speaks softly
data/audiocaps/train/Y5XVA6Gl5UfI.wav,Helicopter blades spinning and people talking
data/audiocaps/train/Y7_yjxfih864.wav,An air horn blasts and people speak and laugh
data/audiocaps/train/Y7_yuZ6D8_Gk.wav,A man and a woman are speaking followed by the sounds of a race car
data/audiocaps/train/Y7a-SlB-TV9o.wav,A dog barks and whimpers before its nails scratch on a hard surface
data/audiocaps/train/Y7a4he_1nRxc.wav,Leaves are being crunched several times
data/audiocaps/train/Y7aFjGmnIWJ4.wav,A car is accelerating with intermittent revving
data/audiocaps/train/Y7aI9LqS4jK4.wav,Dogs bark as a man speaks
data/audiocaps/train/YXYLWfvFWvmk.wav,Footsteps on foliage followed by a series of whooshes and then glass clinking
data/audiocaps/train/Yy63k-yUAces.wav,A crowd of people applauding and cheering followed by a man shouting
data/audiocaps/train/Y1wFdc6NhR-4.wav,Drilling sounds followed by a man speaking
data/audiocaps/train/Y1wDhX7N4oAc.wav,Wind and a rushing stream of water
data/audiocaps/train/Y1wDHAUWjO6w.wav,Spray sounds continuously
data/audiocaps/train/Y1wC5U5jrl7M.wav,A speedboat revs loudly
data/audiocaps/train/Y1wALjvquXYI.wav,A woman delivers a speech
data/audiocaps/train/Y1w8XsAzgCg8.wav,Man speaking continuously
data/audiocaps/train/Y1w60TfUG6Eg.wav,Woman is talking faintly
data/audiocaps/train/Y1w2y1egqk_c.wav,The sound of gurgling and water flowing
data/audiocaps/train/Y1wJoXRIRBfI.wav,A dog is barking and people are laughing
data/audiocaps/train/Y1wIIDGeNcXI.wav,Outside a horse slowly clip-clops down the road
data/audiocaps/train/Y3p6-pUwrhSM.wav,Water flows while wind blows into a microphone and a man speaks
data/audiocaps/train/Y3p7dGI4NMF4.wav,A man speaking over a speaker
data/audiocaps/train/Y3p8RkDtYEgE.wav,Boat motor running
data/audiocaps/train/Y3otUYJtk9iU.wav,"People talking, and chatting with each other"
data/audiocaps/train/Y3owG4ba67HE.wav,A woman is laughing and a man is shouting
data/audiocaps/train/YRnkkaeq9cP4.wav,An engine rattles as it idles
data/audiocaps/train/Y3p3eFpHOc_U.wav,Goats bleat as a woman speaks
data/audiocaps/train/Yq6a-KJrovbo.wav,A person burping continuously
data/audiocaps/train/Y3pB0kaEcJKM.wav,A machine is making a whirring noise and voices are in the background
data/audiocaps/train/Y3pBIi9Fjy9g.wav,"The wind is blowing, water is splashing, a motor is running, and people are shouting in the background"
data/audiocaps/train/YUvUyP7muOm8.wav,"A sewing machine hums slowly then stops, after that there is a click"
data/audiocaps/train/YUvM54pwks_0.wav,A man laughing followed by a vehicle revving and distant speech
data/audiocaps/train/YUvSij3VWAD4.wav,"Water is gurgling while an adult female speaks, then an adult female speaks faintly in the background"
data/audiocaps/train/YUv_ShVkFLo4.wav,A clock does ticktock and rings
data/audiocaps/train/YRweY_IckTjQ.wav,Person talking near the end
data/audiocaps/train/YwXtRFxga3J4.wav,Continuous drilling loudly
data/audiocaps/train/YubAa_kTIn8g.wav,Humming of a revving engine with consistent clicks and faint brief musical notes
data/audiocaps/train/YXYKWo0pGSuo.wav,A train horn blows as warning bells ring
data/audiocaps/train/YDbw2fL7yf2Y.wav,A vehicle idles loudly nearby and then starts to rev up
data/audiocaps/train/YP7A19GAnUbI.wav,Multiple children talk and scream
data/audiocaps/train/YHq7ZHzZyK6E.wav,A vehicle is revving with low speech in the background followed by loud revving
data/audiocaps/train/Y5XO4nctb-SM.wav,A man speaking indistinctly with insects buzzing in the background
data/audiocaps/train/Y5XI7Cj8vSmI.wav,A man is giving a speech in a foreign language
data/audiocaps/train/Y5XEmMTFXTic.wav,Horses running and neighing
data/audiocaps/train/Y5XSpsuAAAto.wav,Muffled talking followed by racing engines going by
data/audiocaps/train/Y5XSZ28t3Er4.wav,Sizzling and tapping while a man speaks
data/audiocaps/train/Y5XQjQhLN72g.wav,A woman speaking and a door shutting
data/audiocaps/train/Y5XQPLr1-veg.wav,"Wind blows, traffic passes, birds chirp, a man speaks"
data/audiocaps/train/Y2StKTHxmIuU.wav,A motor is running and vibrating
data/audiocaps/train/Y2SruY6ekaG0.wav,A goat making noises and a person talking
data/audiocaps/train/Y2Sqmks0W87I.wav,A loud clinking engine idles
data/audiocaps/train/Y2ShHAjuICms.wav,"Waves crash against a beach, children laugh"
data/audiocaps/train/Y2SfiNxoZzQY.wav,A dog is growling and a man speaks
data/audiocaps/train/Y2Sb8aPFdwFU.wav,Water splashing and birds chirping
data/audiocaps/train/Y2SaWe8LgJk4.wav,A man speaks some humming in the distance
data/audiocaps/train/Y2S_b4_pTjZ8.wav,A man speaks and an object bursts
data/audiocaps/train/YuFOmrZBwzjQ.wav,A siren blasts three times close by and then stutters and fades
data/audiocaps/train/YuFflRXeB6cY.wav,A device beeps loudly nearby
data/audiocaps/train/YuFG9Dwn7dlc.wav,Some light rustling followed by a woman speaking and an infant whimpering
data/audiocaps/train/YuFknYDX4zH0.wav,A kiss sound and then a kid and a man speak and the kid chuckles
data/audiocaps/train/YrUQR1HP28oQ.wav,Squeaky toys have blare loud squeaky sounds
data/audiocaps/train/YMk7U5ChNdhA.wav,A motorcycle engine running idle before revving several times
data/audiocaps/train/YP6xLfQyPww4.wav,"A person speaks nearby, and then a sewing machine moves, followed by more speaking"
data/audiocaps/train/YXn4SruTQFfY.wav,"People talk, motors of cars ride past"
data/audiocaps/train/YXn32SBxjQxw.wav,An engine rumbles continuously in a quiet
data/audiocaps/train/YZSq--b8l9aY.wav,Clanking and rustling followed by a high pitched buzzing
data/audiocaps/train/YDEAF8XXAhUo.wav,A person types on a computer keyboard quickly nearby
data/audiocaps/train/YVh7RqSJEVa0.wav,Ducks quack several times nearby
data/audiocaps/train/Y31GvZqGoCfU.wav,"A whirring sound is present, an adult male speaks, then an adult female speaks"
data/audiocaps/train/Y31GRio_HPRQ.wav,Vehicle approaching and revving
data/audiocaps/train/Y31-14gSFozk.wav,Loud running water with a man talking and another laughing
data/audiocaps/train/YWoPbsn5wDfY.wav,Loud propeller and engine noises from helicopter
data/audiocaps/train/Y313TIqAPH2c.wav,A truck passing by
data/audiocaps/train/Y312rX0N3Rv4.wav,A man talking and crinkling a bag
data/audiocaps/train/Y318oRagpFAs.wav,The engine of a vehicle is running
data/audiocaps/train/Y31BT7iNZ3ds.wav,Train engine and steam hissing
data/audiocaps/train/Y3RZySuDzocQ.wav,A vehicle approaches very quickly and passes by
data/audiocaps/train/Y3Rb6UpF8yhY.wav,"A man speaking while a car beeps, then he shuts the door"
data/audiocaps/train/Y3RWQKLJAzPE.wav,Loud music playing
data/audiocaps/train/Y3RXWNrxexfo.wav,A large dog whimpers
data/audiocaps/train/Y3RUZKiqnmzE.wav,Multiple beeps of a car horn
data/audiocaps/train/Y3RUbAXSxWVc.wav,A person is whistling and birds are flapping their wings
data/audiocaps/train/Y3RSXgSQ-_vw.wav,"A person speaks, some plastic crinkles"
data/audiocaps/train/Y3RTcPBETPf8.wav,A keyboard is being typed on and a woman speaks
data/audiocaps/train/Y3Rfz11CH3W4.wav,Loud banging and clapping with people singing in the distance
data/audiocaps/train/YXmtXJ16VJms.wav,A man talks loudly and fast at the end is a small burst of steam
data/audiocaps/train/Y-X4Lfh8c1S8.wav,This sounds like metal rubbing down or up something
data/audiocaps/train/Y-X3ROzW3jI8.wav,A man speaking
data/audiocaps/train/Y-X0vNLwH1C0.wav,The wail of a siren and horn as an emergency vehicle passes by
data/audiocaps/train/Y-X-P0LV20jE.wav,A man speaks followed by a water tap and then a girl speaks
data/audiocaps/train/Y-Wz9O_WKZvo.wav,Adult female giving a speech
data/audiocaps/train/Y-Wx6_Fusbuo.wav,"Vroom, vehicle accelerating, motor revving"
data/audiocaps/train/Y-WuflpPMlp0.wav,A man giving a speech about how to manipulate two doors
data/audiocaps/train/Y-WsmwJzAgLo.wav,"Vehicle, acceleration, race car, engine"
data/audiocaps/train/Y-Wr1LEmgz9w.wav,Large military aircraft idling
data/audiocaps/train/Y-Wq4vHRWvHA.wav,A cowbell followed by a sheep bleating and two people whispering softly
data/audiocaps/train/YfDxuQMnc1rM.wav,A woman speaking followed by a goat baaing then water spraying as wind blows into a microphone while a cricket chirps
data/audiocaps/train/YukaQCpGneI8.wav,Chirping and rustling with a loud buzzing of insects
data/audiocaps/train/YmFx1c8KQGHo.wav,A bullfrog making a crooking sound
data/audiocaps/train/YkjDNwculcLs.wav,Water splashing as water waves lightly crash while a seagull squawks followed by camera muffling then water trickling rapidly
data/audiocaps/train/YN76zBQFM3ow.wav,A dog whimpers nearby
data/audiocaps/train/YuknvHcudzQk.wav,A woman speaks and laughs
data/audiocaps/train/YDqCoRSkN5L8.wav,Goats bleating and sheep baaing
data/audiocaps/train/YGTwYUK3aIYQ.wav,Someone moves objects around and speaks
data/audiocaps/train/YmGCwopFuAOk.wav,"A vintage telephone rings twice, and machine whirring and clicking occur"
data/audiocaps/train/YPMdVazdRugA.wav,Loud wind noises with a whooshing sound
data/audiocaps/train/YmG93c0yy_TM.wav,Animals bleating with people talking and children laughing
data/audiocaps/train/YPPF35ClGgD0.wav,A helicopter engine runs continuously
data/audiocaps/train/YPPJaYoaEL0k.wav,"Sheep bleating, while a man speaks along with other voices, and the wind blowing in the background"
data/audiocaps/train/Y_HNCXjzxQgg.wav,A woman talks while an audience laughs followed by a beep
data/audiocaps/train/YsaKIY-YXo14.wav,A man speaks and then whistle a scale and a woman says a word
data/audiocaps/train/YsaK2eXOQlhM.wav,Motorboat engine with splashing waves
data/audiocaps/train/Y_GwsSpgXrLk.wav,Light snoring of a man sleeping and woman chuckling quietly
data/audiocaps/train/Ysa489S2JEPA.wav,"A man speaks and a loud, shrill horn beeps"
data/audiocaps/train/Ysa3pXXyhaQ4.wav,"A woman speaks and tickles, a child speaks, and then a woman kisses and speaks again"
data/audiocaps/train/YWQ488LsoZG4.wav,A vehicle horn honking in the distance several times followed by a woman speaking then a muffled vehicle engine accelerating
data/audiocaps/train/YWQQsTg18Ric.wav,Omeone speaks loudly as a race car drives
data/audiocaps/train/YN6re66FSJFY.wav,A man talks nearby at moderate speed.
data/audiocaps/train/YfE3ubWDS95Q.wav,"Animals squeal nearby, followed by people talking and laughing"
data/audiocaps/train/YZ1P0RPxqrXQ.wav,A shuffling sound followed by a short whirl and buzz
data/audiocaps/train/YBN4N21VdxmA.wav,"Wooden drawer sliding, two men speaking, and paper crinkling"
data/audiocaps/train/Y_cv-PK2eZLQ.wav,A loud engine idling then revving up and down
data/audiocaps/train/YuvGnOHBJn4w.wav,Birds chirping and a man speaking
data/audiocaps/train/YuvBklOfAmuE.wav,Phone ringing then the click of being picked up and put back down
data/audiocaps/train/Yuusyuyfg-K0.wav,A train warning bell clangs as a train horn blast gets louder and louder
data/audiocaps/train/Yuv5iwN1DZ1Y.wav,Flowing water is followed by a tapping sound in the background
data/audiocaps/train/YkJFWVoWIumM.wav,A man speaking followed by another man speaking then a person coughing
data/audiocaps/train/YkJGiQULWDOQ.wav,Animal movement is in the background while a dog pants and sheep bleeps followed by dog barking
data/audiocaps/train/YkJ8ltbemv5I.wav,Constant rain and thunder noises
data/audiocaps/train/YkJAzkUV-0dQ.wav,A stream flowing rapidly and rain falling
data/audiocaps/train/YkIx_JH4gPQ4.wav,Wind blows and birds chirp
data/audiocaps/train/Y9ziP1WF3Vnw.wav,A coo clock is ticking
data/audiocaps/train/Y-usagJ-DP4Y.wav,A muffled sound is in the backroom as you can sorta hear voices behind
data/audiocaps/train/Y9zlR2K3JCnY.wav,Sizzling and a women speaking
data/audiocaps/train/Y9zjqeEYR0Ac.wav,Engine starts and idles quietly
data/audiocaps/train/Y9zqbda4kw74.wav,Hooves of a large animal such as a horse are walking on a hard surfaced road
data/audiocaps/train/Y9zriIjvwqJw.wav,"Loud, long burps are created"
data/audiocaps/train/Y-usrLnxQB0U.wav,A man is speaking while a clock is ticking
data/audiocaps/train/Y9zt0nkGJR_0.wav,A man speaks while a bus engine idles
data/audiocaps/train/Y4YXVsP4-AVA.wav,Wind is lightly blowing and a car speeds by briefly
data/audiocaps/train/Y-utdx8p3s9c.wav,"A woman speaking, another women responding, first women speaking again"
data/audiocaps/train/YVPCMQqflHus.wav,High pitched beeping
data/audiocaps/train/YN_0XMZaUHtE.wav,A man talks while frying food sizzles
data/audiocaps/train/Y4YNcm3tknVw.wav,Train wheels squeak and whistles blow as a train passes nearby
data/audiocaps/train/Y-uvlIBhumeU.wav,"A engine is starting, he is speaking"
data/audiocaps/train/Y-uyaiHMjbfM.wav,A man talks about something in another language as a tool is in the background
data/audiocaps/train/Y-uz4BPWUQPo.wav,Men speaking with dogs barking
data/audiocaps/train/YStuBZYDn2Ug.wav,Ting clicks are followed by shaking can sound and a small spray
data/audiocaps/train/Ykctsdk5LNSI.wav,Tools are used to clamp objects together
data/audiocaps/train/YwKmc_JWAOM8.wav,A loud horn followed by an engine chugging with light wind
data/audiocaps/train/YbDTD7fgcNtY.wav,A man speaks and types on a keyboard
data/audiocaps/train/YwKfD6rUQY-4.wav,"A hum is ongoing in the background while footfalls and several metal clicks occur, followed by a dull thump"
data/audiocaps/train/YnsDs_IU1ccI.wav,A baby cries fallowed by a man and then a woman talking
data/audiocaps/train/YwKRpu_NAYfY.wav,Whooshing sounds in the background with a high humming sound
data/audiocaps/train/YpaHarESKS9g.wav,Adult female speaking overlapped by food frying
data/audiocaps/train/Y-xKqOxnxcwI.wav,A loud engine roars as a vehicle passes by
data/audiocaps/train/Y-xJlGqmmVjA.wav,"Sewing machine whirring at high speed, man faintly speaking in background"
data/audiocaps/train/Y-x8MSvUl8OM.wav,A large vehicle motor is running and a horn blows
data/audiocaps/train/Y-x8HgXnpf0s.wav,A fire truck is driving down the street with the siren on
